variant,trajectory_id,step,seed,latency_ms,peak_allocated_gib,peak_reserved_gib,mse,mae
p37,49,48,49000090,155.68972999972175,4.619308471679688,4.71875,0.0097747454419732,0.0281495694071054
p37,49,56,49000098,146.72034300019732,4.619308471679688,4.71875,0.0015911603113636,0.0224831085652112
p37,5,0,5000042,149.10630000122185,4.620476722717285,4.71875,0.0010786004131659,0.0236093904823064
p37,5,8,5000050,149.6588090012665,4.620476722717285,4.71875,0.0004712582740467,0.0139856254681944
p37,5,16,5000058,154.26398000090558,4.620476722717285,4.71875,0.0006641614018008,0.0155995786190032
p37,5,24,5000066,152.07338300024276,4.620476722717285,4.71875,0.0004623995337169,0.013051931746304
p37,5,32,5000074,151.10669299974688,4.620476722717285,4.71875,0.0003690980956889,0.0122453803196549
p37,5,40,5000082,153.65203799956362,4.620476722717285,4.71875,0.0093384142965078,0.021578324958682
p37,5,48,5000090,151.03390900003433,4.620476722717285,4.71875,0.0099213048815727,0.0315436013042926
p37,5,56,5000098,147.78332900095847,4.620476722717285,4.71875,0.0014861396048218,0.0202622134238481
p37,11,0,11000042,148.49376900019706,4.619308471679688,4.71875,0.0100599220022559,0.055860050022602
p37,11,8,11000050,149.5364710008289,4.619308471679688,4.71875,0.0034653358161449,0.0305355805903673
p37,11,16,11000058,149.47766899967974,4.619308471679688,4.71875,0.0004988721339032,0.0132197570055723
p37,11,24,11000066,149.92817299935268,4.619308471679688,4.71875,0.0051148245111107,0.046780202537775
p37,11,32,11000074,149.66940799968145,4.619308471679688,4.71875,0.0015861464198678,0.0232378952205181
p37,11,40,11000082,149.16704800089065,4.619308471679688,4.71875,0.000410712120356,0.0123222162947058
p37,11,48,11000090,150.6136799998785,4.619308471679688,4.71875,0.000534635677468,0.0144244153052568
p37,11,56,11000098,149.19867600110592,4.619308471679688,4.71875,0.0109129045158624,0.0330799706280231
p37,10,0,10000042,146.17082699987805,4.618941783905029,4.71875,0.0010996765922755,0.0207879580557346
p37,10,8,10000050,153.9773080003215,4.618941783905029,4.71875,0.0012926558265462,0.023627808317542
p37,10,16,10000058,149.19872900100015,4.618941783905029,4.71875,0.0045839524827897,0.0460818819701671
p37,10,24,10000066,149.32281500114186,4.618941783905029,4.71875,0.0009947404032573,0.0157340392470359
p37,10,32,10000074,148.71407700047712,4.618941783905029,4.71875,0.0007741505396552,0.0167649183422327
p37,10,40,10000082,148.21447300164436,4.618941783905029,4.71875,0.0009514825069345,0.0188311468809843
p37,10,48,10000090,149.4214570011536,4.618941783905029,4.71875,0.0009157323511317,0.0186073947697877
p37,10,56,10000098,151.07691000048362,4.618941783905029,4.71875,0.0008935324149206,0.0163545943796634
p37,15,0,15000042,149.4582140003331,4.619308471679688,4.71875,0.0099075371399521,0.0542647950351238
p37,15,8,15000050,155.80200899967167,4.619308471679688,4.71875,0.0010755426483228,0.0183693077415227
p37,15,16,15000058,152.61623600054008,4.619308471679688,4.71875,0.0010460581397637,0.0193030573427677
p37,15,24,15000066,145.93734899972333,4.619308471679688,4.71875,0.0007211487973108,0.015894116833806
p37,15,32,15000074,148.19084699956875,4.619308471679688,4.71875,0.0023734297137707,0.02350315451622
p37,15,40,15000082,173.22784300085914,4.619308471679688,4.71875,0.0016517668263986,0.0233065299689769
p37,15,48,15000090,148.71742099967378,4.619308471679688,4.71875,0.0004919227212667,0.0116848712787032
p37,15,56,15000098,176.5367009993497,4.619308471679688,4.71875,0.000622080231551,0.0148944491520524
p37,20,0,20000042,151.6409810010373,4.618941783905029,4.71875,0.0017395860049873,0.0223326962441205
p37,20,8,20000050,150.25350699943374,4.618941783905029,4.71875,0.0004072405572514,0.0132739031687378
p37,20,16,20000058,151.85792299962486,4.618941783905029,4.71875,0.003543360158801,0.0372704342007637
p37,20,24,20000066,151.25854600046296,4.618941783905029,4.71875,0.0005719037144444,0.0147280395030975
p37,20,32,20000074,151.22741800041695,4.618941783905029,4.71875,0.0008205148042179,0.015871649608016
p37,20,40,20000082,148.42703099930077,4.618941783905029,4.71875,0.0010698856785893,0.0189464092254638
p37,20,48,20000090,154.20464599992556,4.618941783905029,4.71875,0.0008882695110514,0.0180911514908075
p37,20,56,20000098,152.58389900009206,4.618941783905029,4.71875,0.0003134388825856,0.0109276222065091
p37,23,0,23000042,152.4389770002017,4.619308471679688,4.71875,0.0049858158454298,0.0292949266731739
p37,23,8,23000050,150.2966389998619,4.619308471679688,4.71875,0.0003696623607538,0.0115999178960919
p37,23,16,23000058,153.96863700152608,4.619308471679688,4.71875,0.0010161487152799,0.0190162621438503
p37,23,24,23000066,158.26215600100113,4.619308471679688,4.71875,0.00151304283645,0.0242584161460399
p37,23,32,23000074,154.18449100070575,4.619308471679688,4.71875,0.0007049996056593,0.0176699161529541
p37,23,40,23000082,151.41094399950816,4.619308471679688,4.71875,0.0096050975844264,0.0261944383382797
p37,23,48,23000090,154.0248609999253,4.619308471679688,4.71875,0.0006936372374184,0.0154680162668228
p37,23,56,23000098,151.94987799986848,4.619308471679688,4.71875,0.0026286093052476,0.0236530341207981
p37,19,0,19000042,151.17890000146872,4.619308471679688,4.71875,0.000613325391896,0.0152074843645095
p37,19,8,19000050,152.3002110006928,4.619308471679688,4.71875,0.0002661302278283,0.0103631392121315
